id,type of property,subtype of property,province,locality,postalCode,price,number of bedrooms,living area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10492614,HOUSE,HOUSE,Liège,Saint-Nicolas,4420.0,20000.0,3.0,38.0,1.0,0.0,0.0,1.0,,,,206.0,194.0,,0.0,good
10664145,HOUSE,CHALET,Luxembourg,DURBUY,6940.0,22000.0,2.0,0.0,,0.0,0.0,1.0,15.0,,,40.0,200.0,4.0,0.0,0
10578200,APARTMENT,APARTMENT,Hainaut,La Louviere,7110.0,39000.0,1.0,0.0,0.0,0.0,0.0,,,,,44.0,0.0,2.0,0.0,needs renovating
10248737,HOUSE,HOUSE,Liège,Flémalle,4400.0,40000.0,2.0,21.0,0.0,0.0,0.0,,,,,106.0,110.0,3.0,0.0,needs renovating
10576318,HOUSE,HOUSE,Liège,Liège Wandre,4020.0,59000.0,4.0,29.0,0.0,0.0,0.0,,,,,144.0,80.0,2.0,0.0,needs renovating
10519131,HOUSE,HOUSE,Liège,Trooz,4870.0,59000.0,3.0,36.0,0.0,0.0,0.0,1.0,20.0,,,120.0,124.0,4.0,0.0,needs renovating
10078687,HOUSE,HOUSE,Namur,Blaimont,5542.0,59500.0,2.0,0.0,0.0,1.0,1.0,1.0,,,,40.0,384.0,4.0,,0
10468276,APARTMENT,FLAT_STUDIO,Hainaut,La Louvière,7100.0,60000.0,1.0,20.0,,,1.0,,,,,27.0,0.0,3.0,,needs renovating
9815810,HOUSE,HOUSE,Namur,Blaimont,5542.0,61500.0,2.0,0.0,0.0,1.0,1.0,1.0,,,,40.0,399.0,4.0,,0
10679278,APARTMENT,APARTMENT,Hainaut,Charleroi,6000.0,64000.0,1.0,0.0,0.0,0.0,0.0,,,,,100.0,0.0,,0.0,needs renovating
10270023,HOUSE,HOUSE,Hainaut,Montignies-sur-Sambre,6061.0,65000.0,1.0,14.0,0.0,0.0,0.0,1.0,10.0,1.0,50.0,90.0,120.0,2.0,0.0,needs renovating
10526107,HOUSE,HOUSE,Hainaut,La Louvière Houdeng-Goegnies,7110.0,65000.0,2.0,0.0,0.0,,0.0,1.0,,,,72.0,100.0,2.0,0.0,needs renovating
10468280,APARTMENT,FLAT_STUDIO,Hainaut,La Louvière,7100.0,65000.0,1.0,21.0,,,1.0,,,,,27.0,0.0,3.0,,needs renovating
10468281,APARTMENT,FLAT_STUDIO,Hainaut,La Louvière,7100.0,65000.0,1.0,27.0,,,1.0,,,,,32.0,0.0,3.0,,needs renovating
10468279,APARTMENT,FLAT_STUDIO,Hainaut,La Louvière,7100.0,65000.0,1.0,25.0,0.0,,1.0,,,,,29.0,0.0,3.0,,needs renovating
10468278,APARTMENT,FLAT_STUDIO,Hainaut,La Louvière,7100.0,65000.0,1.0,20.0,,,1.0,,,,,25.0,0.0,3.0,,needs renovating
10557703,HOUSE,CHALET,Luxembourg,Tellin Resteigne,6927.0,65000.0,2.0,0.0,,1.0,0.0,1.0,,,,27.0,307.0,4.0,0.0,needs renovating
10418657,HOUSE,HOUSE,Hainaut,Souvret,6182.0,65000.0,1.0,21.0,,,1.0,,,1.0,221.0,81.0,248.0,2.0,,needs renovating
10461844,APARTMENT,APARTMENT,Hainaut,Marcinelle,6001.0,67000.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,80.0,0.0,2.0,0.0,needs renovating
10652236,HOUSE,HOUSE,Liège,Esneux,4130.0,68000.0,2.0,14.0,,,1.0,,,1.0,130.0,70.0,200.0,4.0,,needs renovating
10663785,HOUSE,HOUSE,Liège,Chaudfontaine,4050.0,69000.0,2.0,26.0,0.0,0.0,0.0,1.0,25.0,,,100.0,180.0,4.0,0.0,needs renovating
10605609,HOUSE,HOUSE,Liège,Amay,4540.0,69000.0,2.0,14.0,0.0,0.0,0.0,,,,,78.0,50.0,2.0,0.0,needs renovating
10411388,HOUSE,HOUSE,Hainaut,LA LOUVIÈRE,7100.0,69000.0,1.0,20.0,0.0,,1.0,,,1.0,220.0,82.0,283.0,2.0,,good
10679185,APARTMENT,FLAT_STUDIO,Liège,Liege,4020.0,69000.0,1.0,0.0,,0.0,0.0,,,,,37.0,,2.0,0.0,needs renovating
10306386,HOUSE,HOUSE,Liège,Seraing Ougrée,4102.0,70000.0,2.0,15.0,0.0,0.0,0.0,,,1.0,220.0,75.0,302.0,3.0,0.0,needs renovating
10295077,HOUSE,HOUSE,Hainaut,Châtelet,6200.0,70000.0,2.0,40.0,1.0,0.0,0.0,1.0,30.0,1.0,100.0,146.0,230.0,2.0,0.0,good
10431477,APARTMENT,APARTMENT,West Flanders,De Haan,8420.0,75000.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,30.0,,,0.0,good
10467121,APARTMENT,APARTMENT,Hainaut,Charleroi,6000.0,75000.0,1.0,18.0,0.0,0.0,0.0,,,,,45.0,0.0,2.0,0.0,as_new
10678717,HOUSE,CHALET,Hainaut,Froidchapelle,6440.0,75000.0,2.0,14.0,1.0,0.0,0.0,1.0,15.0,1.0,190.0,60.0,250.0,4.0,1.0,good
10677556,HOUSE,HOUSE,Liège,Lincent,4287.0,75000.0,1.0,26.0,0.0,0.0,0.0,,,,,111.0,64.0,2.0,0.0,needs renovating
10622605,HOUSE,CHALET,Namur,Somme-Leuze,5377.0,75000.0,2.0,18.0,0.0,0.0,0.0,1.0,7.0,1.0,234.0,44.0,287.0,4.0,0.0,good
10415226,APARTMENT,APARTMENT,Flemish Brabant,Zellik,1731.0,75000.0,2.0,23.0,1.0,0.0,0.0,1.0,7.0,,,69.0,,2.0,,good
10566781,APARTMENT,FLAT_STUDIO,West Flanders,Middelkerke,8430.0,75000.0,0.0,0.0,,1.0,0.0,1.0,,,,28.0,,,0.0,as_new
10413643,HOUSE,HOUSE,Hainaut,Montignies-sur-Sambre,6061.0,75000.0,3.0,0.0,,,1.0,1.0,40.0,1.0,186.0,85.0,255.0,3.0,,needs renovating
10566780,APARTMENT,FLAT_STUDIO,West Flanders,Middelkerke,8430.0,77500.0,0.0,0.0,,1.0,0.0,1.0,,,,28.0,,,0.0,needs renovating
10670113,APARTMENT,APARTMENT,Namur,Auvelais (Sambreville),5060.0,78500.0,2.0,17.0,1.0,0.0,0.0,1.0,4.0,,,89.0,,2.0,0.0,good
10679186,APARTMENT,FLAT_STUDIO,Liège,Liege,4020.0,79000.0,1.0,0.0,,0.0,0.0,,,,,33.0,0.0,,0.0,needs renovating
10619507,HOUSE,HOUSE,Luxembourg,Florenville Villers-devant-Orval,6823.0,79000.0,3.0,0.0,0.0,,0.0,,,1.0,160.0,112.0,231.0,3.0,0.0,needs renovating
10401241,APARTMENT,APARTMENT,Hainaut,Mons Jemappes,7012.0,79000.0,1.0,30.0,1.0,0.0,0.0,,,,,53.0,0.0,2.0,,good
10661927,HOUSE,HOUSE,Hainaut,Marchienne-au-Pont,6030.0,79000.0,2.0,14.0,0.0,,1.0,1.0,14.0,1.0,237.0,135.0,284.0,2.0,,good
10619619,APARTMENT,FLAT_STUDIO,Liège,Liège,4000.0,79000.0,1.0,0.0,,0.0,0.0,,,,,35.0,0.0,2.0,0.0,needs renovating
10565539,APARTMENT,FLAT_STUDIO,West Flanders,Middelkerke,8430.0,79000.0,0.0,0.0,,1.0,0.0,,,,,28.0,,,0.0,needs renovating
10633545,HOUSE,HOUSE,Limburg,Halen,3545.0,79000.0,1.0,0.0,0.0,,1.0,,,1.0,,50.0,0.0,,,0
10386833,HOUSE,HOUSE,Hainaut,Courcelles,6180.0,79000.0,2.0,31.0,0.0,,1.0,,,1.0,600.0,108.0,785.0,2.0,,good
10673189,HOUSE,HOUSE,Luxembourg,"Tellin, Grupont",6927.0,79000.0,3.0,21.0,,0.0,0.0,1.0,,,,140.0,271.0,3.0,0.0,needs renovating
10628913,APARTMENT,APARTMENT,West Flanders,De Haan,8420.0,79000.0,1.0,0.0,,1.0,0.0,,,,,38.0,,2.0,0.0,good
10653858,HOUSE,HOUSE,Liège,Trooz,4870.0,79000.0,3.0,27.0,0.0,0.0,0.0,,,,,125.0,64.0,2.0,0.0,needs renovating
10640105,HOUSE,HOUSE,Namur,Andenne,5300.0,79000.0,1.0,0.0,,,1.0,1.0,,,,48.0,90.0,3.0,,needs renovating
10620356,HOUSE,HOUSE,Liège,HUY,4500.0,79000.0,2.0,0.0,,0.0,0.0,1.0,7.0,,,83.0,81.0,2.0,0.0,needs renovating
10581380,APARTMENT,FLAT_STUDIO,West Flanders,De Haan,8420.0,79500.0,1.0,0.0,,1.0,0.0,,,,,22.0,,2.0,0.0,good
10670522,APARTMENT,APARTMENT,Luxembourg,Nassogne,6950.0,80000.0,1.0,19.0,,,1.0,,,,,34.0,0.0,,,needs renovating
10444011,APARTMENT,APARTMENT,Hainaut,LA LOUVIÈRE,7100.0,80000.0,1.0,0.0,0.0,,1.0,,,,,64.0,0.0,,,needs renovating
10673487,HOUSE,HOUSE,Liège,Seraing,4102.0,80000.0,2.0,10.0,,0.0,0.0,,,,,85.0,30.0,2.0,0.0,needs renovating
10645805,HOUSE,HOUSE,Hainaut,La Louvière Houdeng-Goegnies,7110.0,80000.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,82.0,120.0,2.0,0.0,needs renovating
10439296,APARTMENT,FLAT_STUDIO,West Flanders,Blankenberghe,8370.0,82500.0,0.0,0.0,0.0,1.0,0.0,,,,,29.0,0.0,1.0,0.0,just_renovated
10661651,APARTMENT,APARTMENT,West Flanders,De Haan,8420.0,82900.0,1.0,0.0,1.0,1.0,0.0,,,,,32.0,,2.0,0.0,good
10669593,APARTMENT,APARTMENT,Namur,Hastière,5540.0,85000.0,2.0,31.0,,,0.0,,,,,65.0,0.0,,,needs renovating
10562155,HOUSE,HOUSE,Hainaut,Wanfercée-Baulet,6224.0,85000.0,2.0,17.0,0.0,,1.0,,,1.0,100.0,91.0,250.0,3.0,,needs renovating
10665656,APARTMENT,FLAT_STUDIO,Namur,Namur,5000.0,85000.0,0.0,0.0,0.0,,1.0,,,,,22.0,0.0,0.0,,0
10416158,HOUSE,HOUSE,East Flanders,Ninove,9400.0,85000.0,2.0,30.0,0.0,,1.0,,,,,85.0,60.0,3.0,,needs renovating
10397265,HOUSE,HOUSE,Liège,Crisnee,4367.0,85000.0,1.0,10.0,0.0,0.0,0.0,1.0,25.0,1.0,75.0,70.0,198.0,4.0,0.0,needs renovating
10583599,HOUSE,HOUSE,Hainaut,LEVAL-TRAHEGNIES,7134.0,85000.0,3.0,39.0,0.0,,1.0,,,,,120.0,848.0,3.0,,needs renovating
10635703,HOUSE,HOUSE,Liège,Ougrée,4102.0,85000.0,2.0,13.0,0.0,,1.0,1.0,3.0,1.0,,100.0,0.0,3.0,,needs renovating
10457966,HOUSE,HOUSE,Hainaut,La Louvière Houdeng-Goegnies,7110.0,85000.0,3.0,0.0,0.0,0.0,0.0,,,,,86.0,0.0,3.0,0.0,needs renovating
10562156,HOUSE,MANOR_HOUSE,Hainaut,Wanfercée-Baulet,6224.0,85000.0,2.0,17.0,0.0,,1.0,,,1.0,100.0,91.0,250.0,3.0,,needs renovating
10510541,APARTMENT,FLAT_STUDIO,West Flanders,Westende,8434.0,85000.0,0.0,0.0,,1.0,0.0,1.0,,,,28.0,,,0.0,needs renovating
10631638,HOUSE,HOUSE,Namur,Andenne,5300.0,85000.0,1.0,0.0,,,1.0,,,,,85.0,57.0,2.0,,needs renovating
10665277,APARTMENT,FLAT_STUDIO,Namur,Namur,5000.0,85000.0,1.0,16.0,0.0,,1.0,,,,,28.0,0.0,,,good
10679359,HOUSE,HOUSE,Liège,Seraing,4100.0,85000.0,2.0,14.0,1.0,0.0,0.0,1.0,20.0,,,65.0,45.0,2.0,0.0,needs renovating
10674887,APARTMENT,FLAT_STUDIO,Namur,NAMÊCHE,5300.0,86000.0,0.0,0.0,0.0,,1.0,1.0,,,,40.0,0.0,,,needs renovating
10677230,HOUSE,HOUSE,Liège,ENGIS,4480.0,87000.0,2.0,0.0,0.0,,1.0,,,,,80.0,143.0,2.0,,needs renovating
10475599,APARTMENT,FLAT_STUDIO,Brussels,SINT-GILLIS,1060.0,87000.0,0.0,0.0,,,1.0,,,,,22.0,0.0,,,needs renovating
10563945,APARTMENT,FLAT_STUDIO,West Flanders,Oostende,8400.0,87500.0,0.0,0.0,1.0,0.0,0.0,,,,,37.0,,,,good
10614545,HOUSE,HOUSE,Luxembourg,LAMORTEAU,6767.0,88000.0,3.0,0.0,0.0,,1.0,,,,,133.0,134.0,3.0,,needs renovating
10667509,APARTMENT,FLAT_STUDIO,West Flanders,Westende,8434.0,89000.0,0.0,0.0,,1.0,0.0,,,,,29.0,0.0,2.0,0.0,good
10521858,HOUSE,HOUSE,Liège,Marchin,4570.0,89000.0,2.0,15.0,0.0,,1.0,1.0,41.0,1.0,51.0,79.0,147.0,2.0,,needs renovating
10671724,HOUSE,HOUSE,Liège,Trooz,4870.0,89000.0,3.0,29.0,0.0,0.0,0.0,1.0,,,,150.0,112.0,2.0,0.0,needs renovating
10671884,APARTMENT,APARTMENT,Namur,Rochefort Jemelle,5580.0,89000.0,3.0,21.0,0.0,0.0,0.0,,,,,87.0,0.0,2.0,0.0,needs renovating
10547828,HOUSE,CHALET,Liège,Sprimont,4140.0,89000.0,1.0,14.0,0.0,0.0,0.0,1.0,25.0,1.0,40.0,42.0,184.0,4.0,0.0,needs renovating
10586040,HOUSE,HOUSE,Liège,Huy,4500.0,89000.0,2.0,0.0,0.0,,1.0,,,,,137.0,75.0,2.0,,needs renovating
10674061,HOUSE,HOUSE,Liège,Seraing,4100.0,89000.0,1.0,26.0,1.0,,1.0,,,,,96.0,30.0,2.0,,just_renovated
10121741,APARTMENT,APARTMENT,Liège,Seraing,4100.0,89000.0,1.0,14.0,0.0,0.0,0.0,1.0,19.0,,,60.0,,,0.0,needs renovating
10319966,HOUSE,HOUSE,Hainaut,Courcelles,6180.0,89000.0,2.0,24.0,0.0,0.0,0.0,1.0,,,,70.0,75.0,3.0,0.0,good
10600611,HOUSE,HOUSE,Namur,Andenne,5300.0,89000.0,1.0,0.0,0.0,,1.0,,,,,46.0,37.0,2.0,,needs renovating
10602461,APARTMENT,APARTMENT,Hainaut,Morlanwelz,7140.0,89000.0,2.0,0.0,1.0,,0.0,,,,,133.0,0.0,2.0,,good
10589989,HOUSE,HOUSE,Hainaut,Frameries,7080.0,89000.0,2.0,0.0,0.0,,1.0,,,1.0,97.0,152.0,170.0,2.0,,needs renovating
10622510,APARTMENT,DUPLEX,Hainaut,La Louvière,7100.0,89000.0,2.0,0.0,0.0,0.0,0.0,,,,,,0.0,2.0,0.0,needs renovating
10537565,APARTMENT,FLAT_STUDIO,West Flanders,Nieuwpoort,8620.0,89500.0,0.0,0.0,,0.0,0.0,1.0,,1.0,,27.0,,,0.0,good
10527351,HOUSE,HOUSE,Liège,Huy,4500.0,89500.0,3.0,11.0,0.0,,1.0,,,,,120.0,55.0,2.0,,needs renovating
10632463,HOUSE,HOUSE,Liège,Liège,4000.0,90000.0,2.0,19.0,0.0,,1.0,,,1.0,40.0,131.0,98.0,3.0,,needs renovating
9378371,HOUSE,HOUSE,Luxembourg,Ucimont,6833.0,90000.0,3.0,0.0,0.0,,1.0,,,,,108.0,132.0,2.0,,0
10426632,HOUSE,HOUSE,Namur,SUGNY,5550.0,90000.0,2.0,0.0,0.0,,1.0,,,,,67.0,286.0,2.0,,needs renovating
10443392,HOUSE,HOUSE,Liège,Liège,4000.0,90000.0,2.0,12.0,0.0,,1.0,,,,,42.0,26.0,2.0,,needs renovating
10442222,HOUSE,HOUSE,Hainaut,Charleroi,6000.0,90000.0,2.0,22.0,,,0.0,1.0,,,,70.0,100.0,2.0,0.0,good
10600677,HOUSE,HOUSE,Hainaut,Charleroi,6000.0,90000.0,2.0,22.0,,,0.0,1.0,,,,70.0,100.0,2.0,0.0,good
10674500,HOUSE,HOUSE,West Flanders,De Haan,8420.0,92000.0,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,,23.0,48.0,2.0,0.0,good
10674499,APARTMENT,APARTMENT,West Flanders,De Haan,8420.0,92000.0,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,,23.0,,,0.0,good
10121515,HOUSE,HOUSE,Liège,Chênée,4032.0,94000.0,2.0,27.0,0.0,,1.0,1.0,33.0,,,135.0,110.0,3.0,,needs renovating
10483416,APARTMENT,APARTMENT,West Flanders,Middelkerke,8430.0,94900.0,1.0,0.0,,1.0,0.0,1.0,,,,28.0,,,0.0,just_renovated
10600613,HOUSE,APARTMENT_BLOCK,Namur,Andenne,5300.0,95000.0,2.0,0.0,0.0,,1.0,,,,,83.0,87.0,2.0,,needs renovating
10616933,APARTMENT,APARTMENT,West Flanders,Roeselare,8800.0,95000.0,1.0,20.0,0.0,0.0,0.0,,,,,41.0,0.0,,0.0,needs renovating
10282547,APARTMENT,APARTMENT,Hainaut,Mouscron,7700.0,95000.0,1.0,30.0,0.0,0.0,0.0,,,,,50.0,0.0,2.0,0.0,good
10372498,APARTMENT,FLAT_STUDIO,Hainaut,Wanfercée-Baulet,6224.0,95000.0,0.0,0.0,0.0,,1.0,,,,,26.0,0.0,3.0,,good
10547518,APARTMENT,APARTMENT,Liège,Verviers Stembert,4801.0,95000.0,1.0,0.0,1.0,0.0,0.0,1.0,30.0,1.0,195.0,73.0,0.0,2.0,0.0,good
10675532,APARTMENT,GROUND_FLOOR,Liège,Bierset,4460.0,95000.0,1.0,30.0,0.0,0.0,0.0,,,,,53.0,0.0,3.0,0.0,good
10223744,HOUSE,HOUSE,Liège,AMPSIN,4540.0,95000.0,3.0,0.0,0.0,,1.0,1.0,20.0,,,110.0,155.0,3.0,,needs renovating
10598050,HOUSE,HOUSE,West Flanders,Wevelgem,8560.0,95000.0,3.0,0.0,0.0,0.0,0.0,,,1.0,,73.0,120.0,,0.0,needs renovating
9299047,APARTMENT,APARTMENT,West Flanders,Blankenberge,8370.0,95000.0,2.0,0.0,,1.0,0.0,,,,,33.0,,2.0,0.0,good
10468274,APARTMENT,DUPLEX,Hainaut,La Louvière,7100.0,95000.0,2.0,25.0,,,1.0,,,,,71.0,0.0,3.0,,needs renovating
10555012,APARTMENT,APARTMENT,Hainaut,La Louvière Houdeng-Aimeries,7110.0,95000.0,2.0,0.0,1.0,,0.0,,,,,60.0,0.0,2.0,0.0,good
9828729,APARTMENT,APARTMENT,West Flanders,Waregem,8790.0,95000.0,1.0,0.0,,,0.0,,,,,,,,0.0,needs renovating
10547517,APARTMENT,APARTMENT,Liège,Verviers Stembert,4801.0,95000.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,195.0,73.0,0.0,2.0,0.0,good
10474664,HOUSE,HOUSE,Hainaut,La Louvière Houdeng-Goegnies,7110.0,95000.0,3.0,0.0,0.0,,0.0,1.0,6.0,,,116.0,90.0,2.0,0.0,needs renovating
10396358,HOUSE,HOUSE,Luxembourg,SAINT-HUBERT,6870.0,96000.0,2.0,0.0,0.0,,1.0,,,1.0,,89.0,244.0,3.0,,needs renovating
10600540,HOUSE,HOUSE,Hainaut,LEVAL-TRAHEGNIES,7134.0,96000.0,1.0,0.0,1.0,,1.0,1.0,,,,106.0,78.0,4.0,,good
9997491,APARTMENT,FLAT_STUDIO,West Flanders,Westende,8434.0,96000.0,0.0,25.0,,,0.0,1.0,4.0,,,35.0,,,0.0,needs renovating
10669714,HOUSE,HOUSE,Hainaut,Frameries,7080.0,97500.0,5.0,16.0,0.0,0.0,0.0,,,,,133.0,80.0,2.0,0.0,good
10314968,APARTMENT,APARTMENT,East Flanders,Sint-Denijs-Westrem,9051.0,98000.0,1.0,0.0,,,0.0,1.0,,,,69.0,0.0,,1.0,as_new
10490693,APARTMENT,APARTMENT,West Flanders,Blankenberge,8370.0,98000.0,1.0,18.0,,1.0,0.0,,,,,50.0,,2.0,0.0,good
10674320,APARTMENT,APARTMENT,Hainaut,Lessines,7860.0,98000.0,2.0,18.0,,,1.0,,,,,92.0,0.0,,,good
10617635,HOUSE,HOUSE,Hainaut,Baudour,7331.0,98000.0,3.0,0.0,0.0,,1.0,,,1.0,245.0,100.0,300.0,2.0,,good
10653003,APARTMENT,APARTMENT,Hainaut,Charleroi,6000.0,98000.0,2.0,0.0,0.0,,1.0,,,,,59.0,0.0,,,needs renovating
10597897,HOUSE,HOUSE,Liège,Huy,4500.0,99000.0,3.0,14.0,1.0,,1.0,,,1.0,352.0,103.0,455.0,3.0,,good
10557731,APARTMENT,APARTMENT,Liège,Dison,4820.0,99000.0,2.0,34.0,1.0,0.0,0.0,1.0,,,,94.0,,4.0,0.0,good
10529131,HOUSE,HOUSE,Hainaut,Charleroi Gilly,6060.0,99000.0,2.0,0.0,0.0,0.0,0.0,,,1.0,175.0,120.0,250.0,2.0,0.0,needs renovating
10628511,HOUSE,HOUSE,Namur,Rochefort,5580.0,99000.0,3.0,26.0,0.0,0.0,0.0,,,,,140.0,69.0,2.0,0.0,needs renovating
10677448,HOUSE,HOUSE,West Flanders,Wervik,8940.0,99000.0,3.0,0.0,0.0,0.0,0.0,1.0,,,,122.0,267.0,,0.0,needs renovating
10670563,APARTMENT,APARTMENT,Luxembourg,Nassogne,6950.0,99000.0,1.0,0.0,,1.0,1.0,,,,,35.0,0.0,,,good
10564022,HOUSE,HOUSE,Liège,Liege,4000.0,99000.0,4.0,17.0,0.0,0.0,0.0,,,,,123.0,60.0,3.0,0.0,needs renovating
10639263,HOUSE,APARTMENT_BLOCK,Liège,Seraing,4100.0,99000.0,2.0,15.0,0.0,0.0,0.0,1.0,25.0,1.0,68.0,115.0,155.0,2.0,0.0,needs renovating
10437329,HOUSE,HOUSE,Luxembourg,Saint-hubert,6870.0,99000.0,2.0,22.0,0.0,0.0,0.0,1.0,,,,81.0,65.0,2.0,0.0,needs renovating
10526981,HOUSE,HOUSE,Luxembourg,Ucimont,6833.0,99000.0,2.0,0.0,1.0,,1.0,,,1.0,,100.0,387.0,2.0,,good
10679471,APARTMENT,DUPLEX,Luxembourg,Ucimont,6833.0,99000.0,2.0,0.0,1.0,,1.0,,,1.0,,100.0,0.0,2.0,,good
10441346,HOUSE,APARTMENT_BLOCK,Hainaut,Farciennes,6240.0,99000.0,3.0,15.0,0.0,,1.0,1.0,20.0,,,146.0,0.0,3.0,,good
10613320,APARTMENT,APARTMENT,Flemish Brabant,Landen,3400.0,99000.0,1.0,18.0,,0.0,0.0,1.0,36.0,,,46.0,,2.0,0.0,needs renovating
10276771,HOUSE,HOUSE,Liège,Hannut Grand-Hallet,4280.0,99000.0,6.0,15.0,0.0,0.0,0.0,,,,,233.0,294.0,3.0,0.0,needs renovating
10667588,HOUSE,HOUSE,Liège,OUTRELOUXHE,4577.0,99000.0,1.0,25.0,0.0,,1.0,1.0,,,,75.0,70.0,2.0,,good
10262045,APARTMENT,APARTMENT,Namur,ANHÉE,5537.0,99000.0,1.0,0.0,1.0,,1.0,,,,,40.0,0.0,4.0,,good
10519767,HOUSE,APARTMENT_BLOCK,Liège,Comblain-la-Tour,4180.0,99000.0,3.0,42.0,,0.0,0.0,,,,,300.0,99.0,3.0,0.0,needs renovating
10517759,HOUSE,HOUSE,Liège,Comblain-la-Tour,4180.0,99000.0,3.0,42.0,,0.0,0.0,,,,,300.0,99.0,3.0,0.0,needs renovating
10462591,HOUSE,HOUSE,Hainaut,Quaregnon,7390.0,99000.0,2.0,27.0,1.0,0.0,0.0,1.0,15.0,1.0,85.0,85.0,180.0,2.0,0.0,needs renovating
10644397,APARTMENT,APARTMENT,West Flanders,Oostende,8400.0,99000.0,1.0,0.0,1.0,0.0,0.0,,,,,30.0,,,0.0,good
10628914,APARTMENT,APARTMENT,West Flanders,Blankenberge,8370.0,99000.0,1.0,0.0,,0.0,0.0,,,,,51.0,,2.0,0.0,good
10441341,HOUSE,HOUSE,Hainaut,Farciennes,6240.0,99000.0,3.0,15.0,0.0,,1.0,1.0,20.0,,,146.0,0.0,3.0,,good
10566257,APARTMENT,FLAT_STUDIO,Liège,Huy,4500.0,99000.0,0.0,31.0,,0.0,0.0,,,,,42.0,0.0,2.0,,needs renovating
10579012,HOUSE,HOUSE,Hainaut,Courcelles,6180.0,99000.0,3.0,0.0,0.0,0.0,0.0,1.0,,1.0,150.0,123.0,150.0,2.0,0.0,needs renovating
10639726,APARTMENT,APARTMENT,West Flanders,Westende,8434.0,99000.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,25.0,,,0.0,good
10392076,APARTMENT,APARTMENT,Walloon Brabant,Hélécine,1357.0,99000.0,3.0,19.0,,0.0,0.0,1.0,38.0,,,125.0,,3.0,0.0,needs renovating
10503345,HOUSE,HOUSE,Liège,Aywaille,4920.0,99000.0,3.0,35.0,0.0,0.0,0.0,1.0,,,,174.0,230.0,4.0,0.0,needs renovating
10325246,HOUSE,HOUSE,West Flanders,Menen,8930.0,99000.0,2.0,0.0,0.0,,1.0,1.0,,,,160.0,130.0,2.0,,needs renovating
10621692,APARTMENT,APARTMENT,Hainaut,QUIÉVRAIN,7380.0,99000.0,1.0,0.0,1.0,,1.0,,,,,52.0,,3.0,,good
10364611,HOUSE,HOUSE,Liège,Trooz,4870.0,99000.0,3.0,13.0,0.0,0.0,0.0,,,1.0,200.0,100.0,455.0,3.0,0.0,needs renovating
10339356,HOUSE,HOUSE,Luxembourg,Bouillon,6830.0,99000.0,4.0,0.0,0.0,,1.0,1.0,,,,118.0,0.0,2.0,,needs renovating
10639292,APARTMENT,APARTMENT,Liège,Seraing,4100.0,99000.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,50.0,65.0,0.0,2.0,0.0,good
10649664,APARTMENT,FLAT_STUDIO,Namur,Andenne,5300.0,99000.0,1.0,0.0,,0.0,0.0,,,,,48.0,0.0,3.0,0.0,good
10529354,HOUSE,HOUSE,Liège,Wasseiges Ambresin,4219.0,99000.0,3.0,32.0,0.0,0.0,0.0,1.0,27.0,1.0,403.0,149.0,547.0,2.0,0.0,needs renovating
10501135,APARTMENT,GROUND_FLOOR,Liège,Verviers,4800.0,99000.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,,,77.0,0.0,2.0,0.0,good
10665485,HOUSE,HOUSE,East Flanders,Geraardsbergen,9500.0,99500.0,2.0,0.0,0.0,,1.0,,,,,60.0,40.0,2.0,,needs renovating
10630934,HOUSE,HOUSE,Namur,SEILLES,5300.0,99500.0,2.0,20.0,0.0,,1.0,1.0,,1.0,285.0,120.0,520.0,,,0
10665487,HOUSE,MIXED_USE_BUILDING,East Flanders,Geraardsbergen,9500.0,99500.0,2.0,0.0,0.0,,1.0,,,,,60.0,40.0,2.0,,needs renovating
10667329,APARTMENT,APARTMENT,Liège,Liège Grivegnée,4030.0,99900.0,1.0,16.0,1.0,0.0,0.0,,,,,43.0,,2.0,0.0,as_new
10667330,APARTMENT,APARTMENT,Liège,Liège Grivegnée,4030.0,99900.0,1.0,16.0,1.0,0.0,0.0,,,,,43.0,,2.0,0.0,as_new
10590610,HOUSE,HOUSE,Luxembourg,Bertrix,6880.0,99900.0,3.0,26.0,0.0,0.0,0.0,1.0,6.0,1.0,32.0,171.0,145.0,3.0,0.0,needs renovating
10669004,APARTMENT,SERVICE_FLAT,Brussels,Woluwe-Saint-Lambert,1200.0,100000.0,0.0,0.0,,0.0,0.0,1.0,12.0,,,45.0,0.0,2.0,0.0,good
10651989,HOUSE,HOUSE,Hainaut,HEPPIGNIES,6220.0,100000.0,2.0,20.0,0.0,,1.0,,,,,59.0,760.0,,,needs renovating
10408425,APARTMENT,APARTMENT,West Flanders,Oostende,8400.0,100000.0,1.0,0.0,0.0,0.0,0.0,,,,,60.0,,,,needs renovating
